comment,antagonize,antagonize:confidence,condescending,condescending:confidence,dismissive,dismissive:confidence,hostile,hostile:confidence,sarcastic,sarcastic:confidence
"The speech balloon above her head had to be saying 'Why does he get that great hair for free and I spend a fortune on mine',while her pancake make up was holding on for dear life.",1,0.67,0,0.5044,0,0.6711,1,0.5032,0,0.6711
"Perfect example of blind ideology trumping everything else, including common sense!",0,0.8031,0,0.6127,0,0.6127,1,0.588,0,1.0
"ahahahahahaha... I can't wait for the start of Donald Trump's presidency, it will be EPIC. I hope puts drama teacher, selfie boy in his place. Go Trump, Make America, and the West, Great Again.",0,0.6065,0,0.8142,0,0.8142,1,0.5918,0,0.6112
maximrw - what's backwards? THe coward's a Harper?,0,0.5953,0,0.5953,0,0.7909,1,0.6052,0,1.0
The company he runs is have the size of that his father gave him. What a joke. This guys leading no one nowhere.,0,0.5838,0,0.5838,0,0.7887,1,0.6174,0,0.5838
"I don't care where he is, and I don't want to know. All I want is for him to stay where he is, and not come back. Is that too much to ask?",0,0.8142,0,1.0,0,1.0,1,0.5975,0,1.0
"Actually I have, those who believe in fairy tales and other assorted biblical / religious stories are the ones drinking milk and eating cookies. Ba, Baaaa",0,0.5055,0,0.6333,0,0.6333,1,0.6218,1,0.7516
"Hey Ladies, It's not always about you!",1,0.8334,1,0.8334,0,0.5072,1,0.6658,0,0.8414
@ StompinYet you are tone deaf when it comes to the countless Harper scandals over the years. You are a true Conservative supporter. Your team all the way even if it makes you a hypocrite.,1,1.0,1,1.0,0,0.6086,1,0.7953,0,1.0
"NoinradClearly you are a 'believer', and no amount of adverse data will change your mind. You are the little kid with fingers in ears saying la la la can't hear you!",1,0.8919,0,0.6076,0,0.7244,1,0.6014,1,0.5303
To provide a counter opinion would give some credibility to your tiresome drivel.,1,0.6099,0,0.5918,0,0.7891,1,0.6046,0,0.7973
Trudeau and Harper are relatively close in age. You realize that right? Harper just looks older... and fatter.,0,0.5816,0,0.7315,0,1.0,1,0.7244,0,0.7224
A pickled ham wearing lipstick and an apple in its mouth.,0,0.5038,0,0.674,0,0.674,1,0.6595,0,0.674
"He should've gone to the gay parade,",1,0.7908,0,0.6179,0,0.8212,1,0.7908,1,0.5724
"Is that you, Mr. Ibbitson? You do seem to carry the torch for every failed experiment in so-called 'conservatism'.",1,0.6711,1,0.6711,0,0.5038,1,0.6595,0,0.674
Never trust anyone who predicts the future with such certainty. This article and woman are examples of why the British want and need to leave. Another globalist rant about how your average person is too stupid and inept to govern themselves.,0,0.6091,0,0.8059,0,0.8078,1,0.5972,0,0.9249
People who have unhealthy relationships with sheep are likely to be Republicans!,1,0.7973,0,1.0,0,0.8102,1,0.5906,0,0.5992
"In the Harper Government we have a splendid example of the Emporer without clothes. Despite the propaganda spewing out of the PMO, Harper's Goverment is the most incompetent in decades.",0,0.6145,0,0.6145,0,0.7926,1,0.5901,0,0.7926
"Whole lot of denial and rationalization going on in your long comment - Harper couldn't possibly have a good policy, hence the rambling.",0,0.805,0,0.805,0,0.805,1,0.5929,0,1.0
"Right now, at this very moment, Weener is probably looking at porn or sexting a minor. And how about that pitiful wife of his!",1,0.5983,0,0.8074,0,0.8074,1,0.5929,0,0.8074
The only thing uniting the Arabs is their hate for you. Do you want Canada to have the demographics of France or the UK? It may already be too late.,0,0.5976,0,0.6094,0,0.7976,1,0.7929999999999999,0,1.0
"boz is hoping to dance on the grave of the last dirty hippie right after he does the same to the last filthy Commie. (Assuming he can do it with his walker, and remember why he was there.)",1,0.7957,1,0.5898,0,0.7957,1,0.7957,0,0.8055
The 'disease' is a populace so given over to the mantra of lower taxes that - for instance - Toronto has become the North American gridlock capital. It's mayor is a glorious product of the disease.,0,0.5185,0,0.8239,0,1.0,1,0.513,0,0.6633
"Well, this pretty much explains the lack of intellect and rationale in the typical Con post.",0,0.6083,1,1.0,1,0.6047,1,0.5773,0,1.0
"Actually, Idiot, it wouldn't. If we didn't hsve to pay for all the social/welfare programs for illegals, we'd have plenty of cash fir infrastructure.",0,0.6264,0,0.6264,0,0.6264,1,0.5822,0,0.8103
'Harper went way over the top with the fear-mongering.'Creating and escalating fear is the definition of terrorism. Harper is consequently the most dangerous terrorist in Canada.,0,0.6118,0,0.8074,0,0.8074,1,0.7799,0,0.6118
'no different than anything else thrown out there over the years' - Yeah. By PCs introducing to Canada the worst aspect of US campaigning style. You can actually say this without feeling ashamed?,1,0.6148,0,0.5977,0,0.5977,1,0.6148,1,0.601
"That's right. Police have a licence to fabricate, and get away it. Just go to a police station and try to report a police officer or child protection worker. Policing is a dirty dirty corrupt business. www.OttawaMensCentre.com",1,0.8256,0,0.6836,0,0.6775,1,0.6621,0,0.8481
A real PM. Thanks for the service to your country. Our current PM is an American want to be. Steven Harper is a Dominionist Evangelical warlord. The incrementalism idiot who hides behind 'economic freedom' as the Trojan horse of the oligarchy.,1,0.6049,0,0.7962,0,1.0,1,0.6049,0,0.7979
"so, as long as these terrorist thugs are burning Egyptians alive we should just sit back and contemplate our navels... like we did in the 30's with Hitler and Mussolini... you are the loser my friend and the terrorists are counting on people like you",1,0.6083,0,0.7871,0,0.7871,1,0.6083,0,0.7871
Know what? This is a pretty lame idea for an article. You'd expect more from a university prof.,1,0.8073,1,0.7784,0,0.6178,1,0.6065,0,0.7784
"NDPNDPNDPNDPNDPThe inheriting chief of the Inheriting Party probably doesn't know what the term 'working class' means. He has never used it. If he did, his brain would probably get dirty.",1,0.7975,1,0.5938,0,1.0,1,0.5938,1,0.6022
"For decades, the big frightening threat was fundamentalist Christians...",0,0.8178,0,1.0,0,1.0,1,0.5241,0,1.0
'These Liberals are crooks.' you say. Where is your proof? Your comment was strong until you pulled out this pathetic statement.,1,1.0,0,0.5996,0,0.7953,1,0.8089,0,1.0
who is this idiot! another great reason I cancelled my subscription to this once great paper,1,1.0,0,0.7618,0,0.7618,1,0.7564,0,1.0
Please try not to be obsessed with our PM. You need to go see a doctor.,0,0.5913,0,0.6085,0,0.6085,1,0.6048,0,0.6048
"AB RWHow many Babies from unplanned pregnancies have you and your congregation adopted lately? God is watching you, you hypocrite",1,0.5934,0,0.607,0,0.607,1,0.5934,0,0.5957
Could you be more of an apologist for this ragingly misogynistic collective mental illness that is Jihadism?,1,0.5841,1,0.5996,0,0.7928,1,0.7928,1,0.7928
You'd have to be crazy to write an editorial like that. I killed myself laughing.,0,0.8071,0,0.6126,0,0.6126,1,0.5905,0,0.5998
"For Heaves Sakes, DustyPixie, give it up. Everything is not an attack on your manhood.",0,0.6138,1,0.633,0,0.7966,1,0.5704,0,0.7966
"You counted the EU twice, and Germany three times. Was that an honest mistake, DUNDAS2? Carelessness, or deliberate deception?",0,0.5852,1,0.7951,0,0.7835,0,1.0,1,0.5786
'The only thing worse than being colonized by the British is NOT being colonized by the British.'Monty Pile-on,0,1.0,0,0.6208,0,1.0,0,1.0,1,0.5784
Hahahaha. 'real diplomatic influence' hahahahaha,0,1.0,0,0.5937,0,0.8095,0,0.5817,1,0.7976
maybe they should get in the closet with harper,0,0.7986,0,1.0,0,1.0,0,1.0,1,0.6159
Is that fair to megalomaniacs?,0,1.0,0,1.0,0,0.7582,0,1.0,1,0.7528
"Madiba's values? Communist violence, incompetence, and corruption? Ma'am we already have a Liberal party.",0,0.8076,0,0.6044,0,0.8076,0,1.0,1,0.6044
Just give these aboriginal Chiefs envelopes stuffed with cash and any talk of 'Mother Earth' will go away. Problem solved,0,0.6567,1,0.5091,0,0.6671,0,0.6567,1,0.8251
"Hey, it isn't exactly a surprise that Iranians don't recognize Israel when, like Harper predicted, Canadians don't recognize Canada.",0,0.5978,0,0.5978,0,0.8101,0,0.8101,1,0.5971
China's government is working on this right now . I guess the UN shouldbe helping them. World peace through religious suppression.,0,0.6094,0,1.0,0,0.8144,0,0.6094,1,0.5916
"Harper wishes to build more modern, humane hell-holes?",0,1.0,0,0.7592,0,0.7559999999999999,0,1.0,1,0.7579
'Mr. Harper is not bringing back capital punishment. He?s doing worse. Condemning human beings to die in their cells like forgotten animals without the slightest trace of hope is a punishment more cruel than injecting them with lethal poison.'So?,0,1.0,0,0.813,0,1.0,0,0.8178,1,0.6023
Harper thanks you for not voting.,0,0.8209,0,0.6012,0,1.0,0,1.0,1,0.5888
OMG! Actual analysis.,0,0.8074,0,0.6248,0,0.6248,0,0.6248,1,0.5742
"Shame on Harper, good for Brison!",0,1.0,0,1.0,0,0.7886,0,1.0,1,0.5785
"And if Harper is the smartest guy in the room, we must be talking about the Conservative caucus meeting room where the trained seals come to get their orders from PMO.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.7861
"How do i claim a free house, income, and sit on my bum?",0,1.0,0,1.0,0,0.7788,0,1.0,1,0.6063
"Oh yes, the time of the Crusades was very secular and Democratic!",0,0.5201,0,0.5201,0,0.5201,0,0.6831,1,1.0
"I love when religious people accuse me of ignorance, it is just about the most ironic and funny thing I can think of.",1,0.5893,0,0.6298,0,0.6298,0,0.59,1,0.7879
How refreshingly void of content.,0,0.8634,0,0.5805,0,0.5805,0,0.8634,1,0.8539
"Now that you've climbed on your high horse and accused someone of being a bigot, please tell us about the family you've sponsored.",0,0.6081,1,0.5784,0,0.8073,0,0.8008,1,0.5784
They can't deport them. Just like we can't deport them. Are we stupid?,0,0.5986,0,0.8031,0,0.8031,0,0.5986,1,0.606
"...so true Walrus ..but whats handing over men, women & children over to be tortured compared to the horrendous act of blazing a doobie",0,0.7896,0,0.5889,0,0.7896,0,0.7896,1,0.6019
nope you have a tin foil hat...,1,0.5848,0,0.8057,0,0.6168,0,1.0,1,0.5935
In Jeff's world somehow cutting consumption taxes 'dampens spending'? What colour is the sky in your world?,0,0.7993,1,1.0,0,1.0,0,1.0,1,0.6033
"To everyone. Pay your god-damn taxes, and be happy about it.Be happy to pay more taxes. Thank you.",1,0.7888,0,0.8142,0,0.8142,0,1.0,1,0.5983
"Yes, high prices make theft understandable.",0,0.7987,0,0.7987,0,0.7987,0,1.0,1,0.6033
". Meanwhile, over at the Justin Trudeau BBQ, 'the cars just keep rolling in .....' .",0,0.8009999999999999,0,0.8041,0,1.0,0,1.0,1,0.8024
"Thanks for the money, Alberta. You're not as right wing as you pretend to be",0,0.7881,0,0.7881,0,0.7881,0,0.6055,1,0.5818
Yes I'm sure doing mushrooms and eating berries requires massive intelligence.,0,0.5937,0,0.509,0,0.6719,0,0.7591,1,1.0
"Research-driven sex education written and ""researched"" by Ben Levin (convicted sex offender).",0,1.0,0,0.8503,0,0.8503,0,1.0,1,0.7308
brilliant broadcaster? I think not.,0,0.6414,0,0.7571,0,0.512,0,0.6418,1,0.6016
How quaint. A 'progressive conservative'. I thought they were fossilized by now.,0,0.6082,1,0.8127,0,0.7955,0,0.7955,1,0.6026
So your big concern is he is fiesty? You are really grasping - makes me think you are actually very concerned.,0,0.5964,0,0.5964,0,0.6157,0,0.7964,1,0.5879
"Yes please! As a long time Liberal supporter, I fully support Kevin O'Blowhard to run for the leadership. Now that is entertainment.",0,0.7981,0,0.7981,0,0.7981,0,0.7981,1,0.5967
My reply to John Broadbent was deleted by the censors. Might be because I mentioned money.,0,1.0,0,0.7994,0,1.0,0,1.0,1,0.6011
Typical Harper bullying....Seems to work fer domestic relations......Let's give 'er a go fer foreign relations......If it don't work we can run and hide......like at home. Get right on that John....why do you think I keep you around!,0,0.6033,1,0.8085,0,0.8009999999999999,0,0.7948,1,0.6095
'he has become unhinged'...unhinged from what?...the blatant lies?,0,0.6063,0,0.6063,0,0.6063,0,0.8128,1,0.6029
The leader of the Liberal Party likens the Canadian military to a male appendage and the Globe's Starbucks Socialists applaud. Trudeau is not a serious person. The LPC is a charade.,0,0.8057,0,0.8017,0,1.0,0,1.0,1,0.5904
"Sure, let's have used car dealers like Dean Del mastro deciding everything. Let's have Rob Ford, so policy can be decided by whoever phoned him last.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6134
"Yes, I'd like to hear an elaboration as well. A party receives 30% of the popular vote and ends up with 30% of the seats. How is that rigged? Pizza parliament? What's that?",0,1.0,0,1.0,0,1.0,0,1.0,1,0.7557
Remember the author is a Professor that lives in la-la land.,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6054
"I didn't realize that the conservatives lost the election on purpose. Thanks for that- I guess it explains the lack of a coherent plan, and so forth.",0,0.5714,0,0.5714,0,0.5714,0,0.7845,1,0.6157
ahhhhhhhhhh....and then life will be sweeeet and all evil will be gone,0,0.8001,0,0.8001,0,0.8001,0,1.0,1,0.5947
"...Howler baby, what say you of that delicious busttoday in Montreal? I almost choked on my 'socialist latte' this morning... still laughing?",0,0.5923,0,0.5923,0,0.797,0,1.0,1,0.61
"Yeah, just like Canada's hate speech laws don't prevent you from having an opinion. I'm sure you have no problem with Canada's hate speech laws, right?",0,0.8122,0,0.6173,0,0.8122,0,0.8122,1,0.6059
"Jeffrey, to write a column on this topic, you might have taken the time to read Linda McCuaig's and Neil Brooks' book, The Trouble with Billionaires. Or better still, why not interview them and then write another column. How about that?",1,0.5827,1,0.5827,0,0.6067,0,1.0,1,0.5827
Keep shooting you may eventually hit something....,0,0.6006,1,0.5967,0,0.8009999999999999,0,0.8024,1,0.8024
The CIA and CSIS don't pay posters... only China does. Molly want a cracker?,0,0.5822,0,0.5822,0,0.5822,0,0.7962,1,0.6146
"Your life is rough, eh?",0,0.8121,0,0.5873,0,1.0,0,1.0,1,0.7962
And he walks on water...,0,1.0,0,1.0,0,1.0,0,1.0,1,0.8454
"I'm just waiting for the announcement from Wynne that the Govt is partnering with OTPP, OMERS who will be investing in Rail, Health Care, Education Infrastructure financed with the Lib Revenue Tool known as Wynne Ontario Pension Plan scam.",0,0.8152,0,0.8152,0,0.8152,0,0.8152,1,0.5981
Your attempted leap of 'logic' got tangled up in a partisan pretzel machine.,1,0.5877,0,0.5976,0,0.5939,0,0.8147,1,0.7999
"Last night, I laughed so much at a joke that I slapped myself on the thigh. Such a violent world we live in.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.597
Alcohol kills far more people in Canada than guns. Let's ban all alcohol and guns and therefore that will eliminate suicides caused by these things. Simple solutions are the best. (But for the fact that they don't actually work.),0,1.0,0,1.0,0,1.0,0,1.0,1,0.6059
Rockin. You are losing on points so I'm a racist. Good argument.,0,0.7687,1,0.5145,0,0.7258,0,1.0,1,1.0
"Only in Canada can you be a racist for wanting one law, everyone treated equal, and no special rights and privileges based on race.",0,1.0,0,0.8101,0,1.0,0,1.0,1,0.5873
